Kirja;Laji;Nimeke;Tekijä;ISBN;Vuosi;Kvartaali;Lainauskerrat
aikuistenkirjat;lainaus+uusinnat;Peili ;Pakkanen, Outi, kirjoittaja. ;9789510000000;2016;4;981
aikuistenkirjat;lainaus+uusinnat;Lempi ;Rytisalo, Minna, kirjoittaja. ;9789510000000;2016;4;966
aikuistenkirjat;lainaus+uusinnat;Rahtari ;Jokinen, Seppo, kirjoittaja. ;9789520000000;2016;4;955
aikuistenkirjat;lainaus+uusinnat;Nainen parvekkeella ;Nuotio, Eppu, kirjoittaja. ;9789520000000;2016;4;929
aikuistenkirjat;lainaus+uusinnat;Leijonankesyttäjä ;Läckberg, Camilla, kirjoittaja ;9789510000000;2016;4;927
aikuistenkirjat;lainaus+uusinnat;Yöperhonen : romaani ;Kettu, Katja, kirjoittaja ;9789510000000;2016;4;921
aikuistenkirjat;lainaus+uusinnat;Valheen kasvot ;Sipilä, Jarkko, kirjoittaja. ;9789520000000;2016;4;912
aikuistenkirjat;lainaus+uusinnat;Kuka kuolleista palaa : Karl Axel Björkin tutkimuksia, osa kolme ;Hämeen-Anttila, Virpi, kirjoittaja. ;9789510000000;2016;4;899
aikuistenkirjat;lainaus+uusinnat;Nainen junassa ;Hawkins, Paula, kirjoittaja. ;9789510000000;2016;4;898
aikuistenkirjat;lainaus+uusinnat;Kudottujen kujien kaupunki ;Itäranta, Emmi, kirjoittaja ;9789520000000;2016;4;898
aikuistenkirjat;lainaus+uusinnat;Henkireikä ;Hotakainen, Kari, kirjoittaja ;9789520000000;2016;4;885
aikuistenkirjat;lainaus+uusinnat;Lähestyminen : romaani ;Snellman, Anja, kirjoittaja. ;9789510000000;2016;4;883
aikuistenkirjat;lainaus+uusinnat;Tummempi taivas ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;880
aikuistenkirjat;lainaus+uusinnat;Carmine Streetin sokeat ;Nesser, Håkan, kirjoittaja. ;9789510000000;2016;4;877
aikuistenkirjat;lainaus+uusinnat;Huvila : romaani ;Varis, Tuula-Liina, kirjoittaja. ;9789510000000;2016;4;877
aikuistenkirjat;lainaus+uusinnat;Verta lumella. Osa I ;Nesbø, Jo, kirjoittaja ;9789510000000;2016;4;874
aikuistenkirjat;lainaus+uusinnat;Venäläinen vieras ;Soininvaara, Taavi, kirjoittaja. ;9789510000000;2016;4;866
aikuistenkirjat;lainaus+uusinnat;Kissani Jugoslavia ;Statovci, Pajtim, kirjoittaja ;9789510000000;2016;4;853
aikuistenkirjat;lainaus+uusinnat;Tuntematon uhka ;Holt, Anne, kirjoittaja. ;9789510000000;2016;4;853
aikuistenkirjat;lainaus+uusinnat;Emme enää usko pahaan : romaani ;Korhonen, Riku, kirjoittaja. ;9789510000000;2016;4;848
aikuistenkirjat;lainaus+uusinnat;Murhalesken muistelmat ;Auer, Anneli, kirjoittaja. ;9789520000000;2016;4;844
aikuistenkirjat;lainaus+uusinnat;Jos olisit tässä ;Moyes, Jojo, kirjoittaja. ;9789510000000;2016;4;842
aikuistenkirjat;lainaus+uusinnat;Slussen ;Mäki, Reijo, kirjoittaja. ;9789510000000;2016;4;837
aikuistenkirjat;lainaus+uusinnat;Elohopea : romaani ;Väisänen, Hannu, kirjoittaja. ;9789510000000;2016;4;835
aikuistenkirjat;lainaus+uusinnat;Tangopojat : romaani ;Tuuri, Antti, kirjoittaja. ;9789510000000;2016;4;834
aikuistenkirjat;lainaus+uusinnat;Tumma ;Hiekkapelto, Kati, kirjoittaja. ;9789510000000;2016;4;832
aikuistenkirjat;lainaus+uusinnat;Mies, ja hänen asiansa ;Saisio, Pirkko, kirjoittaja. ;9789520000000;2016;4;829
aikuistenkirjat;lainaus+uusinnat;Tiranan sydän ;Statovci, Pajtim, kirjoittaja. ;9789510000000;2016;4;819
aikuistenkirjat;lainaus+uusinnat;Poika varjoista ;Adler-Olsen, Jussi, kirjoittaja. ;9789510000000;2016;4;817
aikuistenkirjat;lainaus+uusinnat;Kalmari : romaani ;Hassinen, Pirjo, kirjoittaja. ;9789510000000;2016;4;816
aikuistenkirjat;lainaus+uusinnat;Emännöitsijä ;Mustonen, Enni, kirjoittaja ;9789510000000;2016;4;809
aikuistenkirjat;lainaus+uusinnat;Suomen mestari. 1, Suomen kielen oppikirja aikuisille ;;9789520000000;2016;4;807
aikuistenkirjat;lainaus+uusinnat;Mion blues ;Ohlsson, Kristina, kirjoittaja. ;9789510000000;2016;4;806
aikuistenkirjat;lainaus+uusinnat;Stockmann Yard : myymäläetsivän muistelmat ;Terras, Antto, kirjoittaja ;9789520000000;2016;4;789
aikuistenkirjat;lainaus+uusinnat;Kotiinpaluu ;Jones, Sadie, kirjoittaja. ;9789510000000;2016;4;788
aikuistenkirjat;lainaus+uusinnat;Kaikki se mitä en muista ;Khemiri, Jonas Hassen, kirjoittaja. ;9789510000000;2016;4;786
aikuistenkirjat;lainaus+uusinnat;Kahvia komeille miehille ;McCall Smith, Alexander, kirjoittaja. ;9789510000000;2016;4;776
aikuistenkirjat;lainaus+uusinnat;Haudattu uhka ;Isomäki, Risto, kirjoittaja. ;9789510000000;2016;4;774
aikuistenkirjat;lainaus+uusinnat;Riistetty ;Cornwell, Patricia, kirjoittaja. ;9789510000000;2016;4;772
aikuistenkirjat;lainaus+uusinnat;Loistava ystäväni : lapsuus ja nuoruus ;Ferrante, Elena, kirjoittaja. ;9789510000000;2016;4;770
aikuistenkirjat;lainaus+uusinnat;Laiton lakimies ;Grisham, John, kirjoittaja. ;9789510000000;2016;4;760
aikuistenkirjat;lainaus+uusinnat;Ackte! ;Oranen, Raija, kirjoittaja. ;9789520000000;2016;4;760
aikuistenkirjat;lainaus+uusinnat;KonMari : siivouksen elämänmullistava taika ;Kondo, Marie, kirjoittaja ;9789520000000;2016;4;751
aikuistenkirjat;lainaus+uusinnat;Uskomaton Aira Samulin ;Miettinen, Sauli, kirjoittaja. ;9789510000000;2016;4;735
aikuistenkirjat;lainaus+uusinnat;Miehiä ilman naisia ;Murakami, Haruki, kirjoittaja. ;9789510000000;2016;4;733
aikuistenkirjat;lainaus+uusinnat;Palatkaa perhoset ;Itkonen, Juha, kirjoittaja. ;9789510000000;2016;4;730
aikuistenkirjat;lainaus+uusinnat;Kivisydän ;Wennstam, Katarina, kirjoittaja. ;9789510000000;2016;4;725
aikuistenkirjat;lainaus+uusinnat;Minä matkustan yksin ;Bjørk, Samuel, kirjoittaja. ;9789510000000;2016;4;724
aikuistenkirjat;lainaus+uusinnat;Kaikki taivaan linnut ;Lee, Harper, kirjoittaja ;9789510000000;2016;4;723
aikuistenkirjat;lainaus+uusinnat;Hylätyt ;Hjorth, Michael, kirjoittaja. ;9789510000000;2016;4;719
aikuistenkirjat;lainaus+uusinnat;Lotus blues ;Ohlsson, Kristina, kirjoittaja. ;9789510000000;2016;4;716
aikuistenkirjat;lainaus+uusinnat;Kerro minulle jotain hyvää ;Moyes, Jojo, kirjoittaja ;9789510000000;2016;4;701
aikuistenkirjat;lainaus+uusinnat;He olivat natseja ;Baer, Katarina, kirjoittaja. ;9789520000000;2016;4;701
aikuistenkirjat;lainaus+uusinnat;Ihmeiden tie ;Irving, John, kirjoittaja. ;9789510000000;2016;4;697
aikuistenkirjat;lainaus+uusinnat;Joka yksin kulkee ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;694
aikuistenkirjat;lainaus+uusinnat;Antautuminen ;Snellman, Anja, kirjoittaja ;9789510000000;2016;4;691
aikuistenkirjat;lainaus+uusinnat;Pahan polku ;Galbraith, Robert, kirjoittaja. ;9789510000000;2016;4;686
aikuistenkirjat;lainaus+uusinnat;Suomen mestari. 3, Suomen kielen oppikirja aikuisille ;;9789520000000;2016;4;685
aikuistenkirjat;lainaus+uusinnat;Hertta : romaani ;Köngäs, Heidi, kirjoittaja ;9789510000000;2016;4;677
aikuistenkirjat;lainaus+uusinnat;Lumikin on kuoltava ;Neuhaus, Nele, kirjoittaja. ;9789510000000;2016;4;670
aikuistenkirjat;lainaus+uusinnat;Sthlm delete ;Lapidus, Jens, kirjoittaja. ;9789520000000;2016;4;669
aikuistenkirjat;lainaus+uusinnat;Mies kuumasta ;Sipilä, Jarkko, kirjoittaja ;9789520000000;2016;4;667
aikuistenkirjat;lainaus+uusinnat;Vainooja : rikosromaani ;Kepler, Lars, kirjoittaja ;9789510000000;2016;4;665
aikuistenkirjat;lainaus+uusinnat;Bobin joulu ;Bowen, James, kirjoittaja. ;9789510000000;2016;4;650
aikuistenkirjat;lainaus+uusinnat;Viimeinen näytös ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;643
aikuistenkirjat;lainaus+uusinnat;Jääkaksoset ;Tremayne, S. K., kirjoittaja. ;9789510000000;2016;4;643
aikuistenkirjat;lainaus+uusinnat;Taivaslaulu ;Rauhala, Pauliina, kirjoittaja ;9789510000000;2016;4;638
aikuistenkirjat;lainaus+uusinnat;Jää ;Lundberg, Ulla-Lena, kirjoittaja ;9789520000000;2016;4;632
aikuistenkirjat;lainaus+uusinnat;Ilosia aikoja, Mielensäpahoittaja ;Kyrö, Tuomas, kirjoittaja ;9789510000000;2016;4;626
aikuistenkirjat;lainaus+uusinnat;Leona : kortit on jaettu ;Rogneby, Jenny, kirjoittaja. ;9789520000000;2016;4;619
aikuistenkirjat;ensilainaus;Lopotti : romaani ;Kinnunen, Tommi, kirjoittaja. ;9789510000000;2016;4;1748
aikuistenkirjat;ensilainaus;Kiirastuli ;Remes, Ilkka, kirjoittaja. ;9789510000000;2016;4;1721
aikuistenkirjat;ensilainaus;Matriarkka : romaani ;Tervo, Jari, kirjoittaja. ;9789510000000;2016;4;1707
aikuistenkirjat;ensilainaus;Tiikerinsilmä ;Lehtolainen, Leena, kirjoittaja. ;9789510000000;2016;4;1622
aikuistenkirjat;ensilainaus;Paras mahdollinen maailma ;Pulkkinen, Riikka, kirjoittaja. ;9789510000000;2016;4;1518
aikuistenkirjat;ensilainaus;Juurihoito : suku- ja hammaslääkäriromaani ;Nousiainen, Miika, kirjoittaja. ;9789510000000;2016;4;1454
aikuistenkirjat;ensilainaus;Tankkien kesä ;Kähkönen, Sirpa, kirjoittaja. ;9789510000000;2016;4;1439
aikuistenkirjat;ensilainaus;Ruokarouva ;Mustonen, Enni, kirjoittaja. ;9789510000000;2016;4;1390
aikuistenkirjat;ensilainaus;Presidentti ja toimittaja ;Tyrkkö, Maarit, kirjoittaja. ;9789510000000;2016;4;1303
aikuistenkirjat;ensilainaus;Vääriin käsiin ;Jansson, Anna, kirjoittaja. ;9789510000000;2016;4;1115
aikuistenkirjat;ensilainaus;Oneiron : fantasia kuolemanjälkeisistä sekunneista ;Lindstedt, Laura, kirjoittaja. ;9789520000000;2016;4;1094
aikuistenkirjat;ensilainaus;Hiljaisuus : romaani ;Hirvisaari, Laila, kirjoittaja. ;9789510000000;2016;4;1062
aikuistenkirjat;ensilainaus;Baltimoren sukuhaaran tragedia ;Dicker, Joël, kirjoittaja. ;9789510000000;2016;4;1057
aikuistenkirjat;ensilainaus;Hot dog ;Mäki, Reijo, kirjoittaja. ;9789510000000;2016;4;1012
aikuistenkirjat;ensilainaus;Kullan kallis ;Jungstedt, Mari, kirjoittaja. ;9789510000000;2016;4;979
aikuistenkirjat;ensilainaus;Peili ;Pakkanen, Outi, kirjoittaja. ;9789510000000;2016;4;969
aikuistenkirjat;ensilainaus;Lempi ;Rytisalo, Minna, kirjoittaja. ;9789510000000;2016;4;957
aikuistenkirjat;ensilainaus;Playground ;Kepler, Lars, kirjoittaja ;9789510000000;2016;4;947
aikuistenkirjat;ensilainaus;Ansionsa mukaan ;Leon, Donna, kirjoittaja. ;9789510000000;2016;4;937
aikuistenkirjat;ensilainaus;Valheen kasvot ;Sipilä, Jarkko, kirjoittaja. ;9789520000000;2016;4;908
aikuistenkirjat;ensilainaus;Surunpotku ;Lehtolainen, Leena, kirjoittaja ;9789510000000;2016;4;904
aikuistenkirjat;ensilainaus;Rahtari ;Jokinen, Seppo, kirjoittaja. ;9789520000000;2016;4;903
aikuistenkirjat;ensilainaus;Lähestyminen : romaani ;Snellman, Anja, kirjoittaja. ;9789510000000;2016;4;877
aikuistenkirjat;ensilainaus;Norma ;Oksanen, Sofi, kirjoittaja. ;9789520000000;2016;4;868
aikuistenkirjat;ensilainaus;Venäläinen vieras ;Soininvaara, Taavi, kirjoittaja. ;9789510000000;2016;4;862
aikuistenkirjat;ensilainaus;Huvila : romaani ;Varis, Tuula-Liina, kirjoittaja. ;9789510000000;2016;4;859
aikuistenkirjat;ensilainaus;Nainen junassa ;Hawkins, Paula, kirjoittaja. ;9789510000000;2016;4;850
aikuistenkirjat;ensilainaus;Tuntematon uhka ;Holt, Anne, kirjoittaja. ;9789510000000;2016;4;843
aikuistenkirjat;ensilainaus;Murhalesken muistelmat ;Auer, Anneli, kirjoittaja. ;9789520000000;2016;4;842
aikuistenkirjat;ensilainaus;Emme enää usko pahaan : romaani ;Korhonen, Riku, kirjoittaja. ;9789510000000;2016;4;841
aikuistenkirjat;ensilainaus;Jos olisit tässä ;Moyes, Jojo, kirjoittaja. ;9789510000000;2016;4;839
aikuistenkirjat;ensilainaus;Belgravia ;Fellowes, Julian, kirjoittaja. ;9789510000000;2016;4;835
aikuistenkirjat;ensilainaus;Tangopojat : romaani ;Tuuri, Antti, kirjoittaja. ;9789510000000;2016;4;829
aikuistenkirjat;ensilainaus;Mies, ja hänen asiansa ;Saisio, Pirkko, kirjoittaja. ;9789520000000;2016;4;825
aikuistenkirjat;ensilainaus;Tiranan sydän ;Statovci, Pajtim, kirjoittaja. ;9789510000000;2016;4;814
aikuistenkirjat;ensilainaus;Poika varjoista ;Adler-Olsen, Jussi, kirjoittaja. ;9789510000000;2016;4;813
aikuistenkirjat;ensilainaus;Kuka kuolleista palaa : Karl Axel Björkin tutkimuksia, osa kolme ;Hämeen-Anttila, Virpi, kirjoittaja. ;9789510000000;2016;4;812
aikuistenkirjat;ensilainaus;Davidin uni ;Doerr, Anthony, kirjoittaja. ;9789510000000;2016;4;808
aikuistenkirjat;ensilainaus;Mion blues ;Ohlsson, Kristina, kirjoittaja. ;9789510000000;2016;4;804
aikuistenkirjat;ensilainaus;Siat ;Vallgren, Carl-Johan, kirjoittaja. ;9789510000000;2016;4;798
aikuistenkirjat;ensilainaus;Nainen parvekkeella ;Nuotio, Eppu, kirjoittaja. ;9789520000000;2016;4;796
aikuistenkirjat;ensilainaus;Carmine Streetin sokeat ;Nesser, Håkan, kirjoittaja. ;9789510000000;2016;4;771
aikuistenkirjat;ensilainaus;Haudattu uhka ;Isomäki, Risto, kirjoittaja. ;9789510000000;2016;4;770
aikuistenkirjat;ensilainaus;Helle ;Pakkanen, Outi, kirjoittaja ;9789510000000;2016;4;758
aikuistenkirjat;ensilainaus;Loistava ystäväni : lapsuus ja nuoruus ;Ferrante, Elena, kirjoittaja. ;9789510000000;2016;4;758
aikuistenkirjat;ensilainaus;Kalmari : romaani ;Hassinen, Pirjo, kirjoittaja. ;9789510000000;2016;4;756
aikuistenkirjat;ensilainaus;Ackte! ;Oranen, Raija, kirjoittaja. ;9789520000000;2016;4;754
aikuistenkirjat;ensilainaus;KonMari : siivouksen elämänmullistava taika ;Kondo, Marie, kirjoittaja ;9789520000000;2016;4;746
aikuistenkirjat;ensilainaus;Tumma ;Hiekkapelto, Kati, kirjoittaja. ;9789510000000;2016;4;732
aikuistenkirjat;ensilainaus;Rautaveri ;Marklund, Liza, kirjoittaja ;9789510000000;2016;4;731
aikuistenkirjat;ensilainaus;Uskomaton Aira Samulin ;Miettinen, Sauli, kirjoittaja. ;9789510000000;2016;4;731
aikuistenkirjat;ensilainaus;Laiton lakimies ;Grisham, John, kirjoittaja. ;9789510000000;2016;4;731
aikuistenkirjat;ensilainaus;Palatkaa perhoset ;Itkonen, Juha, kirjoittaja. ;9789510000000;2016;4;724
aikuistenkirjat;ensilainaus;Riistetty ;Cornwell, Patricia, kirjoittaja. ;9789510000000;2016;4;722
aikuistenkirjat;ensilainaus;Miehiä ilman naisia ;Murakami, Haruki, kirjoittaja. ;9789510000000;2016;4;718
aikuistenkirjat;ensilainaus;Minä matkustan yksin ;Bjørk, Samuel, kirjoittaja. ;9789510000000;2016;4;717
aikuistenkirjat;ensilainaus;Hylätyt ;Hjorth, Michael, kirjoittaja. ;9789510000000;2016;4;716
aikuistenkirjat;ensilainaus;Lotus blues ;Ohlsson, Kristina, kirjoittaja. ;9789510000000;2016;4;713
aikuistenkirjat;ensilainaus;Verta lumella. Osa II, Lisää verta ;Nesbø, Jo, kirjoittaja. ;9789510000000;2016;4;704
aikuistenkirjat;ensilainaus;Tummempi taivas ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;702
aikuistenkirjat;ensilainaus;Kaikki se mitä en muista ;Khemiri, Jonas Hassen, kirjoittaja. ;9789510000000;2016;4;701
aikuistenkirjat;ensilainaus;Kahvia komeille miehille ;McCall Smith, Alexander, kirjoittaja. ;9789510000000;2016;4;689
aikuistenkirjat;ensilainaus;Slussen ;Mäki, Reijo, kirjoittaja. ;9789510000000;2016;4;686
aikuistenkirjat;ensilainaus;Kaikki se valo jota emme näe ;Doerr, Anthony, kirjoittaja ;9789510000000;2016;4;685
aikuistenkirjat;ensilainaus;Elohopea : romaani ;Väisänen, Hannu, kirjoittaja. ;9789510000000;2016;4;684
aikuistenkirjat;ensilainaus;Jäätyvä helvetti ;Remes, Ilkka, kirjoittaja ;9789510000000;2016;4;659
aikuistenkirjat;ensilainaus;Jääkaksoset ;Tremayne, S. K., kirjoittaja. ;9789510000000;2016;4;641
aikuistenkirjat;ensilainaus;Se mikä ei tapa ;Lagercrantz, David, kirjoittaja ;9789510000000;2016;4;636
aikuistenkirjat;ensilainaus;Kivisydän ;Wennstam, Katarina, kirjoittaja. ;9789510000000;2016;4;599
aikuistenkirjat;ensilainaus;Emännöitsijä ;Mustonen, Enni, kirjoittaja ;9789510000000;2016;4;598
aikuistenkirjat;ensilainaus;Neljäntienristeys ;Kinnunen, Tommi, kirjoittaja ;9789510000000;2016;4;596
aikuistenkirjat;ensilainaus;Bobin joulu ;Bowen, James, kirjoittaja. ;9789510000000;2016;4;595
aikuistenkirjat;ensilainaus;Leijonankesyttäjä ;Läckberg, Camilla, kirjoittaja ;9789510000000;2016;4;592
aikuistenkirjat;ensilainaus;Lumikin on kuoltava ;Neuhaus, Nele, kirjoittaja. ;9789510000000;2016;4;590
aikuistenkirjat;ensilainaus;Henkireikä ;Hotakainen, Kari, kirjoittaja ;9789520000000;2016;4;582
aikuistenkirjat;ensilainaus;Kotiinpaluu ;Jones, Sadie, kirjoittaja. ;9789510000000;2016;4;575
aikuistenkirjat;ensilainaus;Luulin olevani aika piruileva : poliittiset päiväkirjat 1995-1997 ;Tuomioja, Erkki, kirjoittaja. ;9789510000000;2016;4;566
aikuistenkirjat;ensilainaus;Verta lumella. Osa I ;Nesbø, Jo, kirjoittaja ;9789510000000;2016;4;560
aikuistenkirjat;ensilainaus;He eivät tiedä mitä tekevät : romaani ;Valtonen, Jussi, kirjoittaja ;9789510000000;2016;4;550
aikuistenkirjat;ensilainaus;Kudottujen kujien kaupunki ;Itäranta, Emmi, kirjoittaja ;9789520000000;2016;4;544
aikuistenkirjat;ensilainaus;Camille ;Lemaitre, Pierre, kirjoittaja. ;9789520000000;2016;4;540
aikuistenkirjat;ensilainaus;Stockmann Yard : myymäläetsivän muistelmat ;Terras, Antto, kirjoittaja ;9789520000000;2016;4;537
aikuistenkirjat;ensilainaus;He olivat natseja ;Baer, Katarina, kirjoittaja. ;9789520000000;2016;4;536
aikuistenkirjat;ensilainaus;Elämäni gangsterina ;Lönnqvist, Marko, kirjoittaja. ;9789520000000;2016;4;534
aikuistenkirjat;ensilainaus;Yöperhonen : romaani ;Kettu, Katja, kirjoittaja ;9789510000000;2016;4;523
aikuistenkirjat;ensilainaus;Pahan polku ;Galbraith, Robert, kirjoittaja. ;9789510000000;2016;4;520
aikuistenkirjat;ensilainaus;Jari Sillanpää : paljaana ;Koppinen, Mari, kirjoittaja. ;9789510000000;2016;4;519
aikuistenkirjat;ensilainaus;Leona : kortit on jaettu ;Rogneby, Jenny, kirjoittaja. ;9789520000000;2016;4;508
aikuistenkirjat;ensilainaus;Joka yksin kulkee ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;505
aikuistenkirjat;ensilainaus;Kaunokaiset ;Slaughter, Karin, kirjoittaja. ;9789150000000;2016;4;505
aikuistenkirjat;ensilainaus;Mies kuumasta ;Sipilä, Jarkko, kirjoittaja ;9789520000000;2016;4;494
aikuistenkirjat;ensilainaus;Ihmeiden tie ;Irving, John, kirjoittaja. ;9789510000000;2016;4;490
aikuistenkirjat;ensilainaus;Mies joka kuoli ;Tuomainen, Antti, kirjoittaja. ;9789520000000;2016;4;489
aikuistenkirjat;ensilainaus;Kissani Jugoslavia ;Statovci, Pajtim, kirjoittaja ;9789510000000;2016;4;482
aikuistenkirjat;ensilainaus;Miten muistat minut : romaani ;Ritvanen, Antti, kirjoittaja. ;9789510000000;2016;4;482
aikuistenkirjat;ensilainaus;Viimeinen näytös ;Jungstedt, Mari, kirjoittaja ;9789510000000;2016;4;473
aikuistenkirjat;ensilainaus;Säädyllinen ainesosa ;Parkkinen, Leena, kirjoittaja. ;9789520000000;2016;4;471
aikuistenkirjat;ensilainaus;Sotapäiväkirjat 1939-1945 ;Lindgren, Astrid, kirjoittaja. ;9789510000000;2016;4;467
aikuistenkirjat;ensilainaus;Kullervon tarina ;Tolkien, J. R. R., kirjoittaja. ;9789510000000;2016;4;467
aikuistenkirjat;ensilainaus;Lähiö ;Zander, Joakim, kirjoittaja. ;9789510000000;2016;4;458
lastenkirjat;lainaus+uusinnat;Tatu ja Patu työn touhussa ;Havukainen, Aino, kirjoittaja, taiteilija ;9511213148;2016;4;2670
lastenkirjat;lainaus+uusinnat;Tatun ja Patun avaruusseikkailu ;Havukainen, Aino, kirjoittaja, taiteilja ;9789510000000;2016;4;2447
lastenkirjat;lainaus+uusinnat;Tatu ja Patu päiväkodissa ;Havukainen, Aino, kirjoittaja, taiteilija ;9511196588;2016;4;2419
lastenkirjat;lainaus+uusinnat;Tatu ja Patu supersankareina ;Havukainen, Aino, kirjoittaja, taiteilija ;9789510000000;2016;4;2359
lastenkirjat;lainaus+uusinnat;Tatun ja Patun kummat keksinnöt kautta aikojen ;Havukainen, Aino, kirjoittaja, taiteilja ;9789510000000;2016;4;2301
lastenkirjat;lainaus+uusinnat;Tatun ja Patun Suomi ;Havukainen, Aino, kirjoittaja, taiteilija ;9789510000000;2016;4;2240
lastenkirjat;lainaus+uusinnat;Tatu ja Patu etsivinä : tapaus Puolittaja ;Havukainen, Aino, kirjoittaja, taiteilija. ;9789510000000;2016;4;2120
lastenkirjat;lainaus+uusinnat;Tatun ja Patun oudot kojeet ;Havukainen, Aino, kirjoittaja, taiteilija ;9511200844;2016;4;2111
lastenkirjat;lainaus+uusinnat;Tatun ja Patun oudot aakkoset ;Havukainen, Aino, kirjoittaja, taiteilija ;9789510000000;2016;4;2036
lastenkirjat;lainaus+uusinnat;Tatun ja Patun outo unikirja ;Havukainen, Aino, kirjoittaja, taiteilija ;9789510000000;2016;4;2017
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja kuuluisa Kamilla ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1782
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja pullistelija ;Nopola, Sinikka, kirjoittaja. ;9789510000000;2016;4;1751
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja Hilpuri Tilli ;Nopola, Sinikka, kirjoittaja ;9513131165;2016;4;1625
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja nukkavieru Nelli ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1610
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja sitkeä finni ;Nopola, Sinikka, kirjoittaja ;9513127729;2016;4;1606
lastenkirjat;lainaus+uusinnat;Risto Räppääjä saa isän ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1588
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja yöhaukka ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1552
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja kaksoisolento ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1549
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja Sevillan saituri ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1512
lastenkirjat;lainaus+uusinnat;Tatu ja Patu Helsingissä ;Havukainen, Aino, kirjoittaja, taiteilija ;9789510000000;2016;4;1510
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja Nuudelipää ;Nopola, Sinikka, kirjoittaja ;9513114783;2016;4;1509
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja villi kone ;Nopola, Sinikka, kirjoittaja ;9513137325;2016;4;1475
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja komea Kullervo ;Nopola, Sinikka, kirjoittaja ;9513125505;2016;4;1474
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja kauhea makkara ;Nopola, Sinikka, kirjoittaja ;9513111458;2016;4;1421
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja pakastaja-Elvi ;Nopola, Sinikka, kirjoittaja ;9513120503;2016;4;1386
lastenkirjat;lainaus+uusinnat;Risto Räppääjä ja viimeinen tötterö ;Nopola, Sinikka, kirjoittaja ;9789510000000;2016;4;1373
lastenkirjat;lainaus+uusinnat;Tatun ja Patun ihmeellinen joulu ;Havukainen, Aino, kirjoittaja, taiteilija. ;9789510000000;2016;4;1362
lastenkirjat;lainaus+uusinnat;Hetki lyö, Risto Räppääjä ;Nopola, Sinikka, kirjoittaja ;951310995X;2016;4;1329
lastenkirjat;lainaus+uusinnat;Tatu ja Patu, syömään! : käsikirja kaikille niille, jotka ovat joskus syöneet, syövät juuri nyt tai suunnittelevat syövänsä ;Havukainen, Aino, kirjoittaja ;9789510000000;2016;4;1315
